,New Jersey,Rhode Island,Massachusetts,Connecticut,Maryland,Delaware,New York,Florida,Pennsylvania,Ohio,California,Illinois,Hawaii,Virginia,North Carolina,Indiana,Michigan,Georgia,South Carolina,Tennessee,New Hampshire,Kentucky,Louisiana,Wisconsin,Washington,Texas,Alabama,Missouri,West Virginia,Minnesota,Vermont,Mississippi,Arizona,Arkansas,Oklahoma,Iowa,Colorado,Maine,Oregon,Kansas,Utah,Nevada,Nebraska,Idaho,New Mexico,South Dakota,North Dakota,Montana,Wyoming,Alaska
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.19,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.19,0.06,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.07,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.15,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.19,0.09,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.09,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.15,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.02,0.19,0.21,0.0,0.0,0.0,0.11,0.02,0.0,0.0,0.13,0.04,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.02,0.15,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.02,0.19,0.42,0.0,0.05,0.0,0.12,0.02,0.02,0.0,0.15,0.04,0.0,0.0,0.02,0.02,0.0,0.03,0.0,0.02,0.15,0.02,0.0,0.0,1.12,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.15,0.0,0.08,0.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.04,0.29,1.08,0.0,0.05,0.0,0.39,0.04,0.02,0.0,0.21,0.05,0.07,0.0,0.02,0.02,0.0,0.05,0.04,0.02,0.15,0.02,0.0,0.0,1.46,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.03,0.0,0.15,0.0,0.15,0.0,0.03,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.06,0.29,1.36,0.0,0.08,0.0,0.53,0.05,0.05,0.0,0.25,0.05,0.07,0.02,0.02,0.03,0.0,0.05,0.04,0.05,0.3,0.02,0.0,0.0,1.75,0.04,0.0,0.02,0.0,0.02,0.16,0.0,0.06,0.0,0.03,0.0,0.15,0.0,0.36,0.03,0.03,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.06,0.29,1.43,0.0,0.08,0.0,0.7,0.07,0.05,0.0,0.26,0.05,0.07,0.02,0.07,0.05,0.0,0.1,0.06,0.05,0.3,0.09,0.0,0.0,1.75,0.05,0.0,0.02,0.0,0.04,0.16,0.0,0.06,0.0,0.03,0.1,0.23,0.0,0.36,0.03,0.03,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.17,0.29,1.64,0.03,0.13,0.0,0.77,0.08,0.09,0.03,0.38,0.09,0.21,0.1,0.07,0.09,0.0,0.17,0.15,0.05,0.3,0.11,0.0,0.05,2.4,0.06,0.0,0.02,0.0,0.04,0.16,0.0,0.09,0.0,0.05,0.26,0.32,0.0,0.36,0.03,0.07,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.26,0.48,1.97,0.08,0.15,0.11,1.1,0.12,0.13,0.03,0.46,0.19,0.14,0.11,0.09,0.17,0.02,0.23,0.21,0.14,0.38,0.18,0.11,0.07,4.05,0.08,0.06,0.02,0.0,0.09,0.16,0.0,0.14,0.0,0.05,0.42,0.65,0.0,0.48,0.03,0.1,0.25,0.27,0.0,0.14,0.95,0.0,0.0,0.0,0.0
2020-03-12,0.33,0.29,2.41,0.14,0.2,0.11,1.51,0.15,0.17,0.04,0.58,0.25,0.14,0.15,0.17,0.2,0.03,0.31,0.15,0.28,0.45,0.23,0.41,0.14,6.34,0.1,0.08,0.02,0.0,0.17,0.32,0.03,0.14,0.0,0.08,0.45,0.93,0.08,0.61,0.14,0.1,0.36,0.54,0.0,0.24,0.83,0.14,0.0,0.17,0.0
2020-03-13,0.55,1.14,3.32,0.31,0.3,0.43,1.93,0.26,0.32,0.1,0.73,0.36,0.14,0.33,0.22,0.2,0.24,0.42,0.17,0.4,0.45,0.32,0.63,0.33,8.15,0.17,0.17,0.07,0.0,0.26,0.32,0.2,0.14,0.3,0.08,0.55,1.48,0.23,0.76,0.21,0.31,0.65,0.75,0.06,0.48,0.95,0.14,0.1,0.17,0.14
2020-03-14,0.78,1.9,4.41,0.64,0.46,0.65,2.83,0.39,0.37,0.22,0.97,0.5,0.28,0.45,0.32,0.24,0.36,0.73,0.4,0.49,0.53,0.36,1.66,0.47,9.21,0.23,0.31,0.07,0.0,0.39,0.8,0.2,0.18,0.41,0.1,0.55,1.96,0.23,0.92,0.28,0.34,0.72,0.96,0.12,0.62,0.95,0.14,0.49,0.34,0.14
2020-03-15,0.81,1.9,5.42,0.67,0.4,0.65,3.22,0.51,0.37,0.26,0.97,0.51,0.43,0.45,0.34,0.3,0.45,0.99,0.4,0.49,0.53,0.41,1.88,0.49,8.65,0.24,0.58,0.08,0.0,0.39,0.8,0.2,0.18,0.1,0.1,0.58,2.58,0.15,0.92,0.28,0.62,0.72,0.91,0.25,0.62,0.95,0.14,0.59,0.34,0.14
2020-03-16,1.98,2.0,7.65,1.14,0.71,0.86,4.89,0.52,0.62,0.43,1.45,0.64,0.57,0.59,0.4,0.38,0.77,1.21,0.63,0.8,1.28,0.48,2.49,0.84,11.17,0.32,0.74,0.13,0.0,0.98,1.92,0.4,0.27,0.1,0.26,0.74,3.06,1.28,0.99,0.38,0.97,1.61,0.96,0.25,1.01,1.18,0.14,0.59,0.34,0.14
2020-03-17,2.81,2.19,11.36,1.89,1.01,1.73,7.16,0.97,0.88,0.58,1.83,1.25,0.71,0.81,0.63,0.46,0.91,1.46,0.98,1.14,1.96,0.59,4.24,1.27,13.7,0.42,1.06,0.23,0.0,1.09,1.92,0.7,0.3,0.1,0.44,0.74,3.47,1.96,1.68,0.62,1.34,1.97,1.23,0.5,1.1,1.3,0.41,0.79,1.89,0.54
2020-03-18,4.46,3.14,15.23,2.67,1.43,2.05,12.76,1.56,1.21,0.77,2.17,2.11,1.07,0.96,1.06,0.58,1.61,1.97,1.26,1.54,2.8,0.64,5.56,1.93,14.66,0.74,1.26,0.35,0.05,1.42,2.07,1.14,0.41,0.14,0.44,1.23,4.1,2.63,1.91,0.76,1.62,1.97,1.28,0.56,1.34,1.3,0.83,0.99,2.75,1.22
2020-03-19,8.33,4.18,19.38,4.42,1.8,3.24,21.48,2.21,1.61,1.03,2.63,3.28,1.78,1.25,1.54,0.91,3.17,2.87,1.68,2.37,3.17,1.14,8.47,2.77,19.71,1.16,1.82,0.69,0.11,1.64,3.51,1.67,0.68,2.1,1.14,1.42,5.28,3.91,2.24,1.21,2.14,3.4,1.55,1.43,1.68,1.66,2.63,1.08,3.09,1.63
2020-03-20,10.0,5.14,25.16,5.39,2.51,4.21,38.98,2.88,2.43,1.5,3.24,4.54,2.56,1.49,2.11,1.31,4.76,4.85,2.64,3.43,4.0,1.46,11.61,3.81,21.86,1.62,2.38,1.31,0.43,2.08,4.63,2.67,1.03,3.38,1.27,1.46,6.91,4.22,2.9,1.66,3.27,5.77,1.98,2.23,2.01,1.66,3.59,1.97,3.6,2.04
2020-03-21,14.91,6.28,29.97,5.39,3.26,4.86,52.97,3.9,3.12,2.13,3.68,5.85,2.56,1.9,2.91,1.95,6.32,5.55,3.64,4.68,4.61,1.98,16.5,4.91,25.72,2.2,3.08,1.47,0.65,2.47,7.82,4.68,1.57,4.12,1.38,2.23,9.02,5.27,3.49,1.97,4.07,5.77,2.03,2.61,2.64,1.66,3.87,2.66,3.95,2.18
2020-03-22,21.51,7.89,34.25,9.09,4.12,6.05,77.3,5.13,3.98,3.08,4.31,8.14,3.77,2.66,3.3,3.1,11.43,6.21,4.1,6.05,5.52,2.34,18.1,6.63,28.65,2.43,3.72,2.02,0.86,3.08,8.3,6.92,2.29,5.58,1.74,2.91,11.29,6.7,4.1,2.25,5.58,6.81,2.73,2.61,2.73,2.49,3.87,3.35,4.46,3.54
2020-03-23,31.96,10.08,43.33,11.54,4.89,7.35,106.27,6.28,5.46,3.83,5.51,9.98,3.99,3.07,4.3,4.11,14.69,7.73,6.24,9.45,7.63,2.8,25.34,7.4,31.86,2.87,4.63,3.72,0.86,4.32,11.97,8.32,3.55,6.49,2.1,3.4,13.72,8.06,4.86,2.9,8.86,8.78,2.73,4.22,3.98,3.31,4.15,3.35,4.46,5.31
2020-03-24,41.3,11.79,54.06,17.19,5.89,11.23,130.68,7.22,7.41,4.9,6.63,11.93,6.41,3.55,5.52,5.6,19.62,10.27,7.16,11.88,7.63,3.69,30.01,8.38,33.39,3.61,6.17,4.81,1.19,4.82,15.16,10.7,4.92,7.4,2.75,4.01,17.31,8.88,5.34,3.46,10.27,9.96,3.53,5.02,4.8,3.55,4.98,5.02,4.98,5.85
2020-03-25,49.46,12.55,65.23,24.33,7.17,12.85,156.94,8.6,9.86,6.08,7.85,14.48,6.48,4.79,6.71,7.26,24.94,12.48,8.88,14.1,8.16,4.48,38.81,10.81,37.17,4.65,9.76,6.32,2.1,5.28,19.95,12.6,6.05,9.46,4.26,4.72,20.63,10.69,6.77,4.63,11.72,11.58,3.8,5.64,5.42,4.85,6.22,6.4,7.55,6.8
2020-03-26,77.26,15.69,79.2,28.14,9.83,14.04,190.3,12.05,14.05,7.5,10.2,19.7,6.77,5.64,8.03,9.82,30.64,15.26,8.88,16.89,10.35,5.62,49.81,12.68,46.0,5.91,11.87,9.55,2.8,6.35,25.21,16.21,7.67,11.32,6.44,5.79,27.14,11.67,8.04,5.94,13.65,15.05,3.96,9.06,5.42,5.44,7.05,8.87,9.1,8.71
2020-03-27,99.16,19.31,93.26,35.9,13.07,17.61,227.47,14.83,18.36,9.83,12.21,23.47,7.55,7.35,9.78,14.9,38.89,20.02,11.35,20.29,11.94,6.85,59.32,16.12,49.88,7.32,14.15,12.31,4.1,7.31,29.36,19.36,10.04,12.87,8.36,7.6,32.99,12.65,10.59,7.12,16.27,19.21,4.39,12.72,6.52,6.86,9.4,10.74,12.01,10.2
